record_id,scenario_year,county,crop,depot_id,depot_name,depot_category,depot_lat,depot_lon,fertilizer_type,depot_stock_bags_est,factory_id,factory_name,coffee_society,factory_lat,factory_lon,factory_cherry_weight_kg_afa,estimated_acres,fertilizer_rate_bags_per_acre_assumed,factory_demand_bags_est,factory_storage_capacity_bags_est,vehicle_capacity_bags,trips_needed_if_single_factory,straight_line_distance_km,road_distance_km_est,travel_time_min_est,transport_cost_kes_est_one_way,route_time_limit_hours,delivery_window_days,priority_score_est,priority_class,nearest_depot_id_by_est_distance,nearest_depot_name_by_est_distance,distance_method,demand_method,source_1_factory_production,source_2_depot_network,source_3_fertilizer_rates,source_4_routing_method,data_quality_flag
R0515,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,CAN,4550,F04,Kariko Coffee Factory,Inoi FCS,-0.497039,37.273935,800249,285.8,6,1715,5488,200,9,20.23,27.31,46.8,4916.0,8,10,0.468,High,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0516,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,Lime,4050,F04,Kariko Coffee Factory,Inoi FCS,-0.497039,37.273935,800249,285.8,5,1429,5488,200,8,20.23,27.31,46.8,4916.0,8,10,0.391,Medium,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0517,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,NPK,4900,F05,Mushagara Coffee Factory,Baragwi FCS,-0.41839,37.358649,657558,234.8,5,1174,4508,200,6,15.17,20.48,35.1,3687.0,8,10,0.334,Medium,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0518,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,CAN,4550,F05,Mushagara Coffee Factory,Baragwi FCS,-0.41839,37.358649,657558,234.8,6,1409,4508,200,8,15.17,20.48,35.1,3687.0,8,10,0.397,Medium,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0519,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,Lime,4050,F05,Mushagara Coffee Factory,Baragwi FCS,-0.41839,37.358649,657558,234.8,5,1174,4508,200,6,15.17,20.48,35.1,3687.0,8,10,0.334,Medium,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0520,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,NPK,4900,F06,Gachami Coffee Factory,Baragwi FCS,-0.443407,37.368027,1318667,471.0,5,2355,9043,200,12,12.53,16.91,29.0,3044.0,8,10,0.64,High,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0521,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,CAN,4550,F06,Gachami Coffee Factory,Baragwi FCS,-0.443407,37.368027,1318667,471.0,6,2826,9043,200,15,12.53,16.91,29.0,3044.0,8,10,0.706,High,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0522,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,Lime,4050,F06,Gachami Coffee Factory,Baragwi FCS,-0.443407,37.368027,1318667,471.0,5,2355,9043,200,12,12.53,16.91,29.0,3044.0,8,10,0.64,High,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0523,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,NPK,4900,F07,Konyu Coffee Factory,Kabare FCS,-0.543367,37.326494,193060,69.0,5,345,1325,200,2,14.63,19.75,33.9,3556.0,8,10,0.12,Low,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0524,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,CAN,4550,F07,Konyu Coffee Factory,Kabare FCS,-0.543367,37.326494,193060,69.0,6,414,1325,200,3,14.63,19.75,33.9,3556.0,8,10,0.138,Low,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0525,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,Lime,4050,F07,Konyu Coffee Factory,Kabare FCS,-0.543367,37.326494,193060,69.0,5,345,1325,200,2,14.63,19.75,33.9,3556.0,8,10,0.12,Low,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0526,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,NPK,4900,F08,Thunguri Coffee Factory,Kibirigwi FCS,-0.559251,37.158225,842805,301.0,5,1505,5779,200,8,33.36,45.04,77.2,8107.0,8,10,0.51,High,D09,Sagana NCPB Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0527,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,CAN,4550,F08,Thunguri Coffee Factory,Kibirigwi FCS,-0.559251,37.158225,842805,301.0,6,1806,5779,200,10,33.36,45.04,77.2,8107.0,8,10,0.591,High,D09,Sagana NCPB Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0528,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,Lime,4050,F08,Thunguri Coffee Factory,Kibirigwi FCS,-0.559251,37.158225,842805,301.0,5,1505,5779,200,8,33.36,45.04,77.2,8107.0,8,10,0.51,High,D09,Sagana NCPB Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0529,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,NPK,4900,F09,Kiandieri Coffee Factory,Inoi FCS,-0.500398,37.283446,98015,35.0,5,175,672,200,1,19.14,25.84,44.3,4652.0,8,10,0.05,Low,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0530,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,CAN,4550,F09,Kiandieri Coffee Factory,Inoi FCS,-0.500398,37.283446,98015,35.0,6,210,672,200,2,19.14,25.84,44.3,4652.0,8,10,0.06,Low,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0531,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,Lime,4050,F09,Kiandieri Coffee Factory,Inoi FCS,-0.500398,37.283446,98015,35.0,5,175,672,200,1,19.14,25.84,44.3,4652.0,8,10,0.05,Low,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0532,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,NPK,4900,F10,Rutui Coffee Factory,Inoi FCS,-0.491453,37.280532,202521,72.3,5,362,1390,200,2,19.58,26.43,45.3,4757.0,8,10,0.104,Low,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0533,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,CAN,4550,F10,Rutui Coffee Factory,Inoi FCS,-0.491453,37.280532,202521,72.3,6,434,1390,200,3,19.58,26.43,45.3,4757.0,8,10,0.124,Low,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0534,2026,Kirinyaga,Coffee,D07,Ciagini ACC Office Satellite Depot,county_satellite,-0.515,37.455,Lime,4050,F10,Rutui Coffee Factory,Inoi FCS,-0.491453,37.280532,202521,72.3,5,362,1390,200,2,19.58,26.43,45.3,4757.0,8,10,0.104,Low,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
